"Site_Name","Loc_Name","Start_Date","Year","Species","Com_Sp","Plot_Name","QAQC","Zone","variable","units","value"
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","F3",FALSE,"Fucus","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","F3",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0.38
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0.38
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","M2",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","M2",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","M2",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","M2",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","M2",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","M3",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","M3",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","M3",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","M3",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","M3",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","M4",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","M4",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","M4",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","M4",FALSE,"Mussel","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","M4",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","M5",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","M5",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","M5",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","M5",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","M5",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","R1",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","R1",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","R1",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","R1",FALSE,"Red Algae","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","R1",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","R2",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","R2",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","R2",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","R2",FALSE,"Red Algae","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","R2",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","R3",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","R3",FALSE,"Red Algae","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","R3",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","R3",FALSE,"Red Algae","Proportion.Damaged","m2",0.38
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","R3",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","R4",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","R4",FALSE,"Red Algae","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","R4",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","R4",FALSE,"Red Algae","Proportion.Damaged","m2",0.37
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","R4",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITLIT","Common periwinkle (Littorina littorea)","R5",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","R5",FALSE,"Red Algae","Proportion.Damaged","m2",0.38
"Acadia NP","Schoodic Point",2015-06-08,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","R5",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Schoodic Point",2015-06-08,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","R5",FALSE,"Red Algae","Proportion.Damaged","m2",0.38
"Acadia NP","Schoodic Point",2015-06-08,"2015","TECTES","Limpet (Tectura testudinalis)","R5",FALSE,"Red Algae","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","A1",FALSE,"Ascophyllum","Proportion.Damaged","m2",0.38
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","A1",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","A1",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","A1",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","A1",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","A2",FALSE,"Ascophyllum","Proportion.Damaged","m2",0.3
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","A2",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","A2",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","A2",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","A2",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","A3",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","A3",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","A3",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","A3",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","A3",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","A4",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","A4",FALSE,"Ascophyllum","Proportion.Damaged","m2",0.37
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","A4",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","A4",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","A4",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","A5",FALSE,"Ascophyllum","Proportion.Damaged","m2",0.38
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","A5",FALSE,"Ascophyllum","Proportion.Damaged","m2",0.38
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","A5",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","A5",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","A5",FALSE,"Ascophyllum","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","B1",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","B1",FALSE,"Barnacle","Proportion.Damaged","m2",0.38
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","B1",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","B1",FALSE,"Barnacle","Proportion.Damaged","m2",0.38
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","B1",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","B2",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","B2",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","B2",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","B2",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","B2",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","B3",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","B3",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","B3",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","B3",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","B3",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","B4",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","B4",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","B4",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","B4",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","B4",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","B5",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","B5",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","B5",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","B5",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","B5",FALSE,"Barnacle","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","F1",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","F1",FALSE,"Fucus","Proportion.Damaged","m2",0.31
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","F1",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","F1",FALSE,"Fucus","Proportion.Damaged","m2",0.3
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","F1",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","F2",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","F2",FALSE,"Fucus","Proportion.Damaged","m2",0.38
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","F2",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","F2",FALSE,"Fucus","Proportion.Damaged","m2",0.37
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","F2",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","F3",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","F3",FALSE,"Fucus","Proportion.Damaged","m2",0.37
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","F3",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","F3",FALSE,"Fucus","Proportion.Damaged","m2",0.19
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","F3",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0.38
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0.37
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0.19
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","F4",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0.25
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0.38
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0.37
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","F5",FALSE,"Fucus","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","NUCLAP","Dogwhelk (Nucella lapillus)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","TECTES","Limpet (Tectura testudinalis)","M1",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITLIT","Common periwinkle (Littorina littorea)","M2",FALSE,"Mussel","Proportion.Damaged","m2",0.38
"Acadia NP","Otter Point",2015-06-10,"2015","LITOBT","Smooth periwinkle (Littorina obtusata)","M2",FALSE,"Mussel","Proportion.Damaged","m2",0
"Acadia NP","Otter Point",2015-06-10,"2015","LITSAX","Rough periwinkle (Littorina saxatilis)","M2",FALSE,"Mussel","Proportion.Damaged","m2",0
