Site_Name,Site_Code,Loc_Name,Loc_Code,Year,Common,Species,Spp_Name,Com_Sp,Zone,variable,QAQC,mean,se,N
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Abundance,FALSE,0.54,0.54,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,logAbundance,FALSE,0.2,0.2,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0.07,0.07,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,8.54,6.61,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,1.24,0.66,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0.22,0.09,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,1.06,1.06,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,0.33,0.33,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0.08,0.08,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,6.94,3,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,1.65,0.35,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,FALSE,0.37,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Abundance,FALSE,3.22,1.97,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,logAbundance,FALSE,0.87,0.44,5
Boston Harbor NRA,BOHA,Green Island,GREISL,2019,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Proportion.Damaged,FALSE,0.22,0.09,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Abundance,FALSE,0.54,0.54,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,logAbundance,FALSE,0.2,0.2,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Proportion.Damaged,FALSE,0.07,0.07,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Abundance,FALSE,4.8,3.2,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,logAbundance,FALSE,0.97,0.6,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Abundance,FALSE,17.62,3.74,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,logAbundance,FALSE,2.78,0.21,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Proportion.Damaged,FALSE,0.37,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,1.08,0.66,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,0.4,0.24,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,0.54,0.54,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,0.2,0.2,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,FALSE,0.07,0.07,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Abundance,FALSE,0.54,0.54,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,logAbundance,FALSE,0.2,0.2,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2013,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Proportion.Damaged,FALSE,0.07,0.07,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Abundance,FALSE,2.14,1.56,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,logAbundance,FALSE,0.61,0.41,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Abundance,FALSE,5.88,2.14,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,logAbundance,FALSE,1.48,0.45,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Proportion.Damaged,FALSE,0.3,0.07,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Abundance,FALSE,19.35,16.51,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,logAbundance,FALSE,1.33,0.91,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Abundance,FALSE,4.28,1.81,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,logAbundance,FALSE,1.2,0.39,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Proportion.Damaged,FALSE,0.28,0.07,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Abundance,FALSE,12.26,4.11,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,logAbundance,FALSE,2.29,0.32,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Proportion.Damaged,FALSE,0.38,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Abundance,FALSE,0.54,0.54,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,logAbundance,FALSE,0.2,0.2,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Proportion.Damaged,FALSE,0.07,0.07,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Abundance,FALSE,6,3.95,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,logAbundance,FALSE,1.15,0.64,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Proportion.Damaged,FALSE,0.15,0.09,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,0,0,5
